Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Mauritania,MRT,GDP (current US$),,159213430.25,164271557.56,168186297.20,224495743.78,255340475.02,266533605.17,282615310.22,311395937.24,295062308.49,309405316.06,335568907.09,391669449.25,493237876.30,613010552.48,703377837.45,775045516.85,799030017.15,804629876.76,951900945.21,1047925105.59,1105494681.67,1108776652.78,1165171263.38,1074373230.28,1009723326.32,1186628778.51,1344664724.66,1414951290.07,1450647019.18,1506914407.82,2133692696.75,2164298425.48,1847353211.35,1944876755.01,2091726101.43,2132087009.29,2071996564.05,2032347664.95,1985922775.53,1779520886.47,1746063557.61,1777057481.26,2051147606.74,2362501023.24,2936019525.60,3919577285.93,4346212355.03,5206437193.80,4714595547.75,5628878797.98,6764627745.90,6728208836.22,7223071096.86,6592537781.82,6166863896.69,6398747592.13,6800135898.29,7473550557.07,7894764885.82,8260752385.23,9222536364.01,9744039514.56,10452577062.76
Mauritius,MUS,GDP (current US$),162089563.92,191757729.41,197738207.76,253839557.95,218914569.10,230024160.57,227534083.48,238439290.90,206576630.61,221553612.92,224125805.01,251437337.91,318664899.73,404285775.13,669894029.57,673311287.09,713510051.55,834722972.19,1029040323.29,1227446632.21,1147027924.12,1157769443.61,1092923635.54,1104956573.11,1054564759.04,1090611324.66,1482601552.40,1906174437.99,2163252449.13,2211312823.20,2689212760.18,2895354736.18,3267677814.24,3307302125.88,3606050873.01,4094741652.30,4481489761.54,4243755307.55,4225813976.36,4402193195.47,4726108622.48,4675755867.18,4906494249.38,5894873919.75,6667418752.07,6576108447.48,7028810680.89,8150150209.23,9990356673.73,9128843109.16,10003670690.35,11518413429.97,11668696396.79,12292974141.40,13074129952.05,12007291045.65,12594155464.41,13713506130.61,14735695930.97,14436346979.64,11408106446.31,11484348766.04,12927979286.05,14397127281.38
Malawi,MWI,GDP (current US$),,,,,,,,,,,,,,,,,,,,,1801156774.71,1801193909.52,1717379494.53,1780148049.68,1758028656.12,1646442272.94,1722586299.36,1721711808.51,2008189508.27,2314205129.49,2737087861.61,3206783830.42,2618837835.03,3013392658.00,1719864761.31,2033701497.97,3319573749.61,3875785863.38,2547609590.07,2584478924.06,2537307580.33,2498008664.67,5087328437.87,4669789300.36,5058726350.49,5320409651.48,5818279739.14,6451210219.12,7743617352.21,9009887946.82,10128323010.60,11648142958.37,8773203178.17,8031571927.62,8801326169.15,9219474379.32,7909868618.46,8943543677.19,9880675785.93,11077305329.64,12041250083.88,12580922008.21,13129458325.74,14084341062.37
Malaysia,MYS,GDP (current US$),1916229477.14,1901856122.72,2001489602.18,2510110348.16,2674423922.49,2956337669.30,3143517943.83,3188924677.09,3330371551.21,3664552041.34,3864145667.41,4244395955.78,5043347250.42,7662902677.90,9496204301.75,9298800799.47,11050234598.62,13139488632.55,16358079862.11,21213264962.01,24488224677.21,25004285791.79,26804493635.33,30347442110.93,33942897422.05,31199633352.96,27734111399.75,32181210157.97,35272109220.20,38847965292.92,44024585239.61,49143148094.27,59167550162.96,66894966968.97,74478356957.78,88705342902.71,100855393910.49,100005323301.87,72167498980.84,79148421052.63,93789736842.11,92783947368.42,100845526315.79,110202368421.05,124749473684.21,143534405818.50,162692258307.06,193549569477.73,230811614370.38,202257453036.64,255017638455.59,297951668674.84,314443047642.11,323276235524.42,338066095097.25,301355266964.95,301256033870.33,319109094160.34,358788845712.53,365177721021.52,337456163961.21,373832428055.45,407027451714.62,399648828546.50
North America,NAC,GDP (current US$),582636821806.44,603067753167.86,646069775333.24,682295256201.73,733755851174.76,796668611597.77,874419347400.71,925632061886.83,1012423833006.16,1097008083538.61,1161681557632.31,1264667554743.51,1392809248873.62,1557409843565.64,1706504788139.06,1859668757176.56,2081069912576.07,2294598176304.65,2571444342386.25,2871741324295.71,3132696865996.05,3515026742787.86,3659222307440.61,3976793677182.73,4395317100091.54,4706204512481.65,4959811337023.72,5289645738278.71,5747233127658.55,6210293493275.24,6560811991360.99,6772291612315.62,7116394258318.85,7439432921639.40,7869047506907.26,8247740840061.21,8706425384132.75,9235471826855.55,9699947748000.00,10312908629271.10,10999205634931.60,11324591275355.40,11693694562098.00,12356177171634.80,13248370941278.20,14217173734778.70,15140991809591.00,15949815407783.30,16329831690721.70,15859348142157.30,16672948893486.30,17399371321174.50,18088714669521.60,18733746177835.00,19420301866439.90,19858182357217.10,20339807652907.40,21268509960244.10,22389071169783.00,23272543648672.50,22985521877000.20,25608789788464.20,27913419349422.00,29509296092073.60
Namibia,NAM,GDP (current US$),,,,,,,,,,,,,,,,,,,,,2421990337.99,2249908577.80,2118710248.24,2297400687.55,1951260037.81,1608237350.40,1809048527.15,2300068217.02,2495094746.44,2535135797.58,2789921853.38,2996869281.48,3429521699.40,3251188833.15,3666503529.63,3978514206.31,3989163196.57,4154989950.00,3873109865.56,3868551730.39,3922232164.83,3557341215.15,3349169826.39,4926439383.51,6609205994.77,7248374837.72,8001779551.06,8839536476.00,8607431497.49,8938847189.08,11431412421.13,12523359440.55,13042053591.69,12043307277.12,12435430969.63,11335161083.51,10722018732.09,12895153160.47,13682018827.04,12541928102.77,10583748541.53,12402486183.64,12567271004.68,12351024843.75
New Caledonia,NCL,GDP (current US$),,,,,,159594492.46,164206536.45,180036767.65,215507162.57,263108841.34,358815684.07,413985778.59,506808996.69,542293399.86,637403478.49,816652164.40,798313521.69,837620126.56,846004687.76,1047225723.57,1182463951.22,972564154.82,904599869.73,823857893.16,796066194.74,854820893.58,1201321513.77,1488093101.50,2072775508.15,2185082938.93,2529440424.17,2653780672.10,2923883281.09,2822243780.98,3038728384.87,3628440505.14,3606968436.00,3291131281.04,3556304832.68,3647802049.81,3420032041.07,3297734891.15,3740056747.72,4915353827.11,5895008977.95,6238629487.01,6979155387.87,8819917180.34,9067619760.07,8704438102.20,9364350076.91,10351448004.77,9659151917.40,10151382933.16,10635035594.75,8738203074.40,8724568954.90,9174048681.99,9896402283.69,9475655324.59,9454629467.91,10071349663.85,9623318718.31,
Niger,NER,GDP (current US$),449526873.30,485785230.98,531736599.25,586294878.74,582816396.40,673383510.81,702296078.59,665586872.27,641214226.21,625867985.27,649916621.24,693573703.63,742779660.82,946385105.19,1026137110.89,1048690933.21,1064517601.29,1291458041.46,1774365589.71,2109277665.70,2508524720.72,2170893414.39,2017612215.98,1803099561.20,1461243326.13,1440581652.40,1904096998.30,2233006104.93,2280356192.76,2179567114.33,3512356507.89,3285796874.97,3386232579.23,3052673849.25,1938058175.21,2302537562.24,2405686940.05,2290318910.21,2643363518.99,2537789820.69,2241753192.81,2448714703.97,2782192878.67,3394084732.50,3760443737.54,4383315964.59,4756361252.38,5731485051.79,7297600226.01,7352131309.73,7851192502.31,8772950777.79,9426912647.59,10224897437.86,10862943543.54,9683867926.44,10398861981.76,11185104251.69,12837307496.88,12889555561.23,13744653103.06,14915002436.07,15433852712.30,16819170420.57
Nigeria,NGA,GDP (current US$),4196174501.53,4467287893.08,4909399176.24,5165590253.76,5552931318.83,5874537650.18,6366917453.23,5203237918.70,5200997919.60,6634317346.27,12546094981.56,9181769911.50,12274416017.80,15162871287.13,24846641318.12,27778934624.70,36308883248.73,36035407725.32,36527862208.71,47259911894.27,64201788122.61,164475209515.94,142769363314.18,97094911792.05,73484359521.49,73745821158.23,54805852580.91,52676041931.11,49648470440.46,44003061108.40,54035795387.81,59526833412.36,52058181853.81,56721051402.47,80399613063.64,140919776986.36,185730236700.00,200850397618.18,218416200672.73,59145077039.14,69171451627.25,73557840064.49,95054059302.70,104738954264.23,135764731645.61,175670569969.35,238454997161.48,278260846800.10,339476276257.79,295008835381.00,366990417129.04,414466676831.16,463971018239.28,520117180313.91,574183763411.51,493026682800.63,404649125252.16,375745731053.43,421739251509.08,474517490844.46,432198898467.80,440838992188.48,472624596925.94,362814951696.07
Nicaragua,NIC,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,647249804.69,987064516.13,1110472675.66,1690713683.62,1792800000.00,1912586292.79,3861518689.85,4131909868.00,4308096532.51,4389965590.97,4635354832.31,4856005698.90,5109583827.38,5351768843.62,5223736466.15,5322243501.98,5792949922.19,6321335612.22,6763688104.72,7423421958.42,8496946608.23,8298679908.55,8758592272.11,9774307336.24,10531964139.35,10982938825.70,11880434070.78,12756706583.31,13286118584.26,13785943183.07,13025239912.28,12699046244.61,12681548303.69,14144067555.66,15649934214.93,17829215283.80
Netherlands,NLD,GDP (current US$),13263458995.39,14578381187.73,15824293505.82,17168477019.90,20202316519.43,22688478854.66,24705121841.71,27103938850.68,30053405731.02,34035946908.56,38164716625.07,44579122807.02,54706557264.49,71840909664.20,87243413394.54,100249523353.09,109168720620.10,127016990212.80,155859695457.32,179669405690.43,195152092662.38,164134217080.28,158479527935.96,153445465987.18,143912664148.35,143845822717.62,200862095700.67,245046310922.54,261910508417.88,258336705809.00,318330511920.61,327500327675.63,362962872180.45,353550169672.52,379130260322.07,452301674444.14,450490196078.43,416812740004.52,438008220395.47,447049523049.81,417479337444.71,431586852369.69,473861980070.98,580070360701.96,658380081545.18,685348181515.95,733955269898.82,848558887541.18,951869997864.06,871518638049.22,847380859016.67,905270626332.69,838923319919.53,877172824534.51,892167986713.72,765572770634.38,784060430240.08,833869641687.06,914043438179.61,910194347568.63,909793466661.48,1029678338329.44,1009398719033.08,1118124749886.29
Norway,NOR,GDP (current US$),5197398721.41,5669689210.32,6107076928.63,6553269535.51,7206522121.80,8111945661.22,8753940266.90,9577383653.18,10227087165.24,11136187439.83,12814123115.26,14583114840.06,17358610849.70,22534253702.87,27145693810.13,32877805200.02,35942270686.34,41508030431.11,46522900253.71,53132244623.92,64439382896.02,63596654760.87,62647195537.65,61627240831.09,62057955032.78,65416879914.39,78693118044.00,94229907235.62,101900260856.22,102633934390.62,119791843059.57,121872464483.49,130838040067.58,120579213712.80,127131319428.70,152029612324.79,163520109150.67,161356631888.48,154230295158.45,162383706021.13,171457201935.97,174239354070.98,195914852576.47,229385469337.02,265268662473.30,309978579743.89,346915160681.71,402643260487.57,464917553191.49,387976400617.02,431052143940.44,501360549669.40,512777309841.00,526014468085.11,501736471832.85,388159512245.53,370956547619.05,401745275035.26,439788625883.80,408742840909.09,367633418886.63,503367986030.27,593726965415.62,485513316503.63
Nepal,NPL,GDP (current US$),508334413.97,531959561.62,574091101.19,496947904.44,496098775.31,735267082.29,906811943.82,841974025.46,772231386.91,788641965.43,865975308.64,882765471.60,1024098400.36,972101725.00,1217953546.98,1575789254.47,1452788984.86,1382400000.00,1604162497.46,1851250008.33,1945916583.33,2275583316.67,2395423741.80,2447174803.38,2581207387.80,2619913955.52,2850782044.04,2957255379.54,3487009748.36,3525225786.59,3627560239.49,3921476084.89,3401211581.29,3660041666.67,4066775510.20,4401104417.67,4521580381.47,4918691916.54,4856255044.39,5033642384.11,5494252207.91,6007055042.18,6050875806.66,6330473096.54,7273938314.72,8130258377.91,9043715355.89,10325618017.38,12545438605.40,12854985464.08,16002656434.47,21573872420.70,21703100877.13,22162204924.57,22731612922.19,24360801286.76,24524109483.53,28971588940.36,33111525237.15,34186180699.03,33433659301.25,36924841394.26,41182939600.67,40908073366.85
Nauru,NRU,GDP (current US$),,,,,,,,,,,17570365.96,19009433.34,21734268.53,26529816.50,35994511.24,40106775.60,40287426.70,40444701.65,41754146.88,44431329.77,46947124.24,51689636.07,52877742.65,48439093.08,47363231.13,41548740.61,39939390.80,40118409.87,45931133.93,53736786.06,55572375.47,52533788.56,51133123.13,43542088.25,39742511.24,39969705.97,37458801.21,37331507.28,29664450.93,27328612.61,26930980.34,22613287.54,21017423.61,24778159.58,30587565.80,30070666.07,29200359.39,22766972.19,37602264.73,44176245.55,47562844.61,65071879.78,101055722.95,94385014.94,99149244.40,84863440.58,97541943.04,109355638.87,130995566.30,125160115.55,124685688.16,175390280.69,153824609.47,154127798.19
New Zealand,NZL,GDP (current US$),5536098606.29,5721995118.28,6133158804.52,6699741942.54,7340766740.94,5706251653.55,5917437956.10,6016017494.20,5228045647.39,5814357966.66,6495605619.34,7911136757.07,9567331064.66,12802281897.87,13940981798.12,12861983284.39,13604832424.01,15446825318.46,18530518394.65,20731243113.29,23244547384.67,24417617184.25,24164603058.99,24309279705.57,21665975318.88,24679795396.42,30604668356.57,40376354069.95,45176811594.20,43920222524.71,45495129385.05,42745329732.16,41649829859.63,46775620817.43,55314732279.14,63918703506.91,70140835299.01,66075143415.50,56227169851.04,58762260625.88,52623281956.70,53872425916.62,66627729311.45,88250885550.26,103905210084.03,114720129550.10,111538810712.67,137188946865.58,133131369930.41,121373602348.68,146517541181.25,168295307149.46,176210710655.21,190909855416.34,201337554959.49,178104220784.88,188898209220.17,206566916732.29,211846555690.74,212846907683.44,212697530897.56,253644079784.98,246733522841.35,253465703232.15
OECD members,OED,GDP (current US$),1061264933712.04,1131861094329.99,1223947591637.20,1317492886271.91,1441750225451.76,1566396993839.69,1714911273025.79,1832992073805.39,1988238200176.32,2191111960224.34,2400412274248.37,2659330836214.41,3089079698178.26,3739264288634.85,4194417615501.71,4701145692536.83,5094295725954.45,5744570464387.41,6915174735631.65,7983332781672.96,8867251981131.77,9029391940522.53,8890351112548.27,9189657654205.75,9603970130336.11,10110225431143.10,12251974311440.80,14189422749046.70,15997003356618.70,16735307588204.30,18846972458698.40,19953764768717.70,21464746290365.80,21795813349509.60,23297636224541.80,25681295886763.50,25899388210744.50,25507725145785.30,25774930648028.60,27071119634055.80,27669616112069.40,27415354309328.30,28601698343642.80,31985356194060.00,35608846779453.80,37648159767684.90,39718283258802.50,43483775703184.90,46172651254806.80,43184014259465.70,45297226688828.80,48721225418978.30,48676834813345.90,49360200440504.10,50386906873870.50,47536673280840.80,48460554255214.50,50610712929528.30,53525975116832.10,54053010452622.30,52852896615891.70,58899843230643.70,60170092967268.40,64098865773303.00
Oman,OMN,GDP (current US$),,,,,,63279974.69,67759972.90,107151832.49,188879848.90,239999808.00,256319794.94,301010587.10,366883548.35,483066990.61,1645917776.49,2096699189.35,2560220034.74,2741169947.89,2740301389.69,3733352634.63,5981760277.94,7259120150.55,7554719455.70,7932541690.79,8821443150.92,10005645420.46,7324167369.14,7811183094.93,8386215864.76,9372171651.50,11685045513.65,11341482444.73,12452275682.70,12493107932.38,12918855656.70,13802600780.23,15277763329.00,15837451235.37,13996914694.41,15593456176.85,19507452535.76,19452000520.16,20142756046.81,21633708192.46,24763712873.86,31081991677.50,37215779713.91,42085379453.84,60905452535.76,48388363589.08,64993498049.41,77497529258.78,87408842652.80,89936020806.24,92699089726.92,78710793237.97,75128738621.59,80856697009.10,91505851755.53,88060858257.48,75909397659.30,88191977373.21,114667360208.06,108192457737.32
Other small states,OSS,GDP (current US$),,,,,,,,,,,,,,,,7075100695.68,8481441948.68,10530537666.20,12293161417.19,15359233808.79,21040631379.55,21001566255.16,20719390900.36,19799540393.97,20065158813.91,19711831130.75,20748593857.33,25513234796.19,28124031927.91,28730234881.23,33890663890.85,35877596793.74,39303152779.74,38476262969.31,40639521816.50,47227955200.39,49170282331.83,49548179500.23,50593486748.82,52839936531.27,55909436459.47,56104114431.85,61196326388.69,75225425145.74,89281970467.41,101041826683.49,113035701751.60,135646182748.02,148958990447.77,129389535768.02,138174096381.90,157064408558.83,155912881125.31,162812437315.91,167893016317.09,151721848514.73,159200150156.23,176977448024.04,193850030853.89,195442320173.66,178185121948.33,208006924432.84,223331355321.86,234402049500.76
Pakistan,PAK,GDP (current US$),3749265014.70,4118647627.05,4310163796.72,4630827383.45,5204955900.88,5929231415.37,6561108777.82,7464510709.79,8041999160.02,8683116337.67,10027509449.81,10665896682.07,9415016359.57,6383429490.21,8899191919.19,11230606060.61,13168080808.08,15126060606.06,17811515151.52,19688383838.38,23654444444.44,28100606060.61,30725971563.98,28691889763.78,31151825467.50,31144920844.33,31899070055.80,33351529274.69,38472742808.32,40171106279.01,40010423970.46,45625336680.20,48884671947.47,51809999353.16,52293470813.13,60636071684.19,63320170084.41,62433340468.02,62191955814.35,62973857068.51,99484802344.53,97145618479.90,97923302809.35,112371913740.82,132216048339.41,145208562960.77,161871385506.36,184140869997.46,202203748583.85,187337783856.47,196709621849.59,230586581059.67,250106966104.70,258657231672.41,271390474857.63,299963590534.77,313630000130.44,339205534861.10,356128166704.92,320909472770.67,300425609817.98,348516647445.15,374787958882.31,338368455317.88
